,movieCd,movieNm,director1,director2,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyCd
1786,20162001,포레스트: 죽음의 숲,제이슨 자다, ,2016,20160330,장편,미국,공포(호러), 
1787,20141614,더 테너 리리코 스핀토,김상만, ,2014,20141231,장편,한국,드라마,20100066
1788,20189525,젝스키스 에이틴, , ,2017,20180118,장편,한국,다큐멘터리,20063229
1789,20141706,다이빙벨,이상호,안해룡,2014,20141023,장편,한국,다큐멘터리,20142248
1790,20142798,"제자, 옥한흠",김상철, ,2014,20141030,장편,한국,다큐멘터리,20063240
1791,20127446,인시디어스,제임스 완, ,2011,20120913,장편,미국,공포(호러), 
1792,20141961,내가 잠들기 전에,로완 조페, ,2014,20141030,장편,영국,미스터리, 
1793,20175821,언더더씨,에반 트라멜, ,2016,20170622,장편,미국,애니메이션, 
1794,20128272,레드라이트,로드리고 코르테스, ,2012,20120823,장편,스페인,미스터리, 
1795,20161594,마음이 외치고 싶어해,나가이 타츠유키, ,2015,20160330,장편,일본,애니메이션, 
1796,20136292,"가장 따뜻한 색, 블루",압델라티프 케시시, ,2013,20140116,장편,프랑스,드라마, 
1797,20160221,에곤 쉴레: 욕망이 그린 그림,디에터 버너, ,2016,20161222,장편,오스트리아 ,드라마, 
1798,20163824,미스 사이공 : 25주년 특별 공연,브렛 설리반, ,2016,20161124,장편,미국,공연, 
1799,20154162,스트레이트 아웃 오브 컴턴,F. 게리 그레이, ,2015,20150910,장편,미국,드라마, 
1800,20134070,어네스트와 셀레스틴,스테판 오비에,뱅상 파타,2012,20140220,장편,프랑스,애니메이션, 
1801,20110490,인 어 베러 월드,수잔 비에르, ,2010,20110623,장편,덴마크,드라마, 
1802,20112208,더 킥,프라챠 핀카엡,이종석,2011,20111103,장편,한국,액션,20111543
1803,20120661,저지드레드 3D,피트 트래비스, ,2012,20121206,장편,영국,SF, 
1804,20080029,3:10 투 유마,제임스 맨골드, ,2007,20080221,장편,미국,범죄, 
1805,20153450,우리들,윤가은, ,2016,20160616,장편,한국,드라마,20141655
1806,20090191,안나와 알렉스 : 두자매 이야기,찰스 가드, ,2009,20090409,장편,미국,공포(호러),20102885
1807,20167364,미스 슬로운,존 매든, ,2016,20170329,장편,미국,드라마, 
1808,20155223,목숨 건 연애,송민규, ,2016,20161214,장편,한국,멜로/로맨스,20138935
1809,20165822,매기스 플랜,레베카 밀러, ,2015,20170125,장편,미국,코미디, 
1810,20080871,잘못된 만남,정영배, ,2007,20080710,장편,한국,드라마,20100343
1811,20178490,온리 더 브레이브,조셉 코신스키, ,2017,20180307,장편,미국,드라마, 
1812,20168182,머니 몬스터,조디 포스터, ,2016,20160831,장편,미국,스릴러, 
1813,20162321,트리플 9,존 힐코트, ,2016,20160420,장편,미국,범죄, 
1814,20061214,작은 연못,이상우 , ,2010,20100415,장편,한국,드라마,20101112
1815,20127597,뜨거운 안녕,남택수, ,2013,20130530,장편,한국,드라마,20063279
1816,20168241,잃어버린 도시 Z,제임스 그레이, ,2016,20170921,장편,미국,액션, 
1817,20090269,에코,얌 라라나스, ,2008,20090528,장편,미국,드라마,20101395
1818,20132262,적인걸2 : 신도해왕의 비밀,서극, ,2013,20131002,장편,중국,미스터리, 
1819,20154729,이스케이프,존 에릭 도들, ,2015,20151105,장편,미국,액션, 
1820,20149441,내 연애의 기억,이권, ,2013,20140820,장편,한국,멜로/로맨스,20138478
1821,20161781,엽문3: 최후의 대결,엽위신, ,2015,20160310,장편,홍콩,액션, 
1822,20156570,크림슨 피크,길예르모 델 토로, ,2015,20151125,장편,미국,판타지, 
1823,20110182,스크림 4G,웨스 크레이븐, ,2011,20110609,장편,미국,미스터리, 
1824,20177473,비밥바룰라,이성재, ,2018,20180124,장편,한국,코미디,20142433
1825,20163043,갤럭시 히어로즈: 라쳇 앤 클랭크,케빈 먼로, ,2016,20160817,장편,미국,애니메이션, 
1826,20161366,"그래, 가족",마대윤, ,2016,20170215,장편,한국,코미디,20140522
1827,20142884,엘리노어 릭비: 그 남자 그 여자,네드 벤슨, ,2014,20150409,장편,미국,드라마, 
1828,20172064,마더!,대런 아로노프스키, ,2017,20171019,장편,미국,드라마, 
1829,20173833,심야식당 2,마츠오카 조지, ,2016,20170608,장편,일본,드라마, 
1830,20163182,하드코어 헨리,일리야 나이슐러, ,2016,20160519,장편,미국,액션, 
1831,20090946,플래닛 51,호르헤 블랑코,마르코스 마르티네즈 ,2009,20101021,장편,스페인,애니메이션,20112251
1832,20161162,블레어 위치,아담 윈가드, ,2016,20161123,장편,미국,공포(호러), 
1833,20148834,베스트 오퍼,쥬세페 토르나토레, ,2013,20140612,장편,이탈리아,미스터리, 
1834,20130569,슈퍼윙스 3D,올가 로패토, ,2012,20130814,장편,러시아,애니메이션, 
1835,20157121,송 원,케이트 베커-플로이랜드, ,2014,20150401,장편,미국,드라마, 
1836,20119155,아프리카 마법여행,조르디 롬파르트, ,2010,20110120,장편,스페인,어드벤처, 
1837,20143343,무드 인디고,미셸 공드리, ,2013,20141211,장편,프랑스,드라마, 
1838,20101004,된장,이서군, ,2009,20101021,장편,한국,미스터리,20100541
1839,20112973,퍼펙트 센스,데이빗 맥킨지, ,2011,20111124,장편,영국,멜로/로맨스, 
1840,20081168,스마트 피플,노암 머로, ,2008,20080821,장편,미국,코미디, 
1841,20119688,히어애프터,클린트 이스트우드, ,2010,20110324,장편,미국,드라마, 
1842,20132799,족구왕,우문기, ,2013,20140821,장편,한국,코미디,20126116
1843,20149257,설계,박창진, ,2014,20140918,장편,한국,스릴러,20141748
1844,20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,제이미 미첼, ,2016,20170413,장편,미국,애니메이션, 
1845,20124046,미운오리새끼,곽경택, ,2011,20120830,장편,한국,드라마,20122965
1846,20090219,제독의 연인,안드레이 크라프추크, ,2008,20090423,장편,러시아,드라마, 
1847,20080268,스페어,이성한, ,2007,20080828,장편,한국,액션,20101103
1848,20111418,샤오린 : 최후의 결전,진목승, ,2011,20110825,장편,홍콩,드라마, 
1849,20090103,부그와 엘리엇 2,매튜 오칼라헌, ,2008,20090312,장편,미국,애니메이션,20101269
1850,20143565,부니 베어: 롤라 구출 대모험,정량, ,2014,20141120,장편,중국,애니메이션, 
1851,20141085,한 번 더 해피엔딩,마크 로렌스, ,2014,20150408,장편,미국,멜로/로맨스, 
1852,20120942,밀림의 왕자 레오2,타케우치 요시오, ,1997,20121108,장편,일본,애니메이션, 
1853,20100376,아더와 미니모이 2 : 셀레니아 공주 구출 작전,뤽 베송, ,2009,20100708,장편,프랑스,판타지,20103795
1854,20182561,당갈,니테쉬 티와리, ,2016,20180425,장편,인도,액션, 
1855,20176781,내가 죽기 전에 가장 듣고 싶은 말,마크 펠링톤, ,2017,20170719,장편,미국,코미디, 
1856,20110254,북촌방향,홍상수, ,2011,20110908,장편,한국,드라마,20100332
1857,20172161,댄서,스티븐 캔터, ,2016,20170413,장편,영국,다큐멘터리, 
1858,20125126,킹메이커,조지 클루니, ,2011,20120419,장편,미국,드라마, 
1859,20121622,호두까기인형 3D,안드레이 콘찰로프스키, ,2010,20130103,장편,미국,가족, 
1860,20113486,케빈에 대하여,린 램지, ,2011,20120726,장편,영국,드라마, 
1861,20124932,저스티스,로저 도널드슨, ,2011,20120315,장편,미국,액션, 
1862,20131001,프리버즈: 밍쿠와 찌아의 도시 대탈출,다니엘 드 필립포,구스타보 지아니니,2010,20130917,장편,아르헨티나,애니메이션, 
1863,20131681,드래곤볼Z : 신들의 전쟁,호소다 마사히로, ,2013,20130829,장편,일본,애니메이션,20112114
1864,20134102,글래디에이터: 로마 영웅 탄생의 비밀 3D,이기니오 스트라피, ,2013,20130314,장편,이탈리아,애니메이션, 
1865,20090189,매란방,첸 카이거, ,2008,20090416,장편,중국,드라마,20110411
1866,20129766,프랑켄위니,팀 버튼, ,2011,20121011,장편,미국,애니메이션, 
1867,20156281,성실한 나라의 앨리스,안국진, ,2014,20150813,장편,한국,드라마,20100572
1868,20101003,혈투,박훈정, ,2010,20110224,장편,한국,액션,20100362
1869,20090332,신주쿠 사건,이동승, ,2008,20090618,장편,홍콩,액션, 
1870,20150970,범죄의 여왕,이요섭,김태곤,2016,20160825,장편,한국,스릴러,20126116
1871,20163841,플래그 더 문,엔리케 가토, ,2015,20160602,장편,스페인,애니메이션, 
1872,20147282,우리별 일호와 얼룩소,장형윤, ,2013,20140220,장편,한국,애니메이션,2014630
1873,20142321,울브스,데이비드 헤이터, ,2014,20141113,장편,미국,판타지, 
1874,20156321,약장수,조치언, ,2015,20150423,장편,한국,드라마,20154448
1875,20081792,비카인드 리와인드,미셸 공드리, ,2008,20090108,장편,미국,코미디,20104412
1876,20174778,하이큐!! 재능과 센스,미츠나카 스스무, ,2017,20171115,장편,일본,애니메이션, 
1877,20119245,고백,나카시마 테츠야, ,2010,20110331,장편,일본,드라마, 
1878,20070640,용의주도 미스신,박용집, ,2007,20071218,장편,한국,멜로/로맨스,20100863
1879,20172241,꼬마돼지 베이브의 대모험,테레사 스트로젝, ,2017,20170615,장편,독일,애니메이션, 
1880,20124939,스페이스 독,이나 예블라니코바,스비야토슬라브 우샤코프 ,2010,20120322,장편,러시아,애니메이션, 
1881,20134869,호스트,앤드류 니콜, ,2013,20130404,장편,미국,SF, 
1882,20170272,산상수훈,유영의, ,2017,20171207,장편,한국,드라마,20157768
1883,20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,스도 토모노리, ,2017,20171116,장편,일본,애니메이션, 
1884,20147970,그레이트 뷰티,파올로 소렌티노, ,2013,20140612,장편,이탈리아,드라마, 
1885,20124726,스탠리의 도시락 ,아몰 굽트, ,2011,20120308,장편,인도,드라마, 
1886,20153282,피케이: 별에서 온 얼간이,라즈쿠마르 히라니, ,2014,20150903,장편,인도,코미디, 
1887,20149125,천국에 다녀온 소년,랜달 월러스, ,2014,20140612,장편,미국,드라마, 
1888,20090092,라스트프로포즈,유위강, ,2009,20090305,장편,홍콩,멜로/로맨스, 
1889,20161583,스푹스:MI5,바랫 낼러리, ,2015,20160317,장편,영국,액션, 
1890,20149271,나쁜 이웃들 ,니콜라스 스톨러, ,2014,20140703,장편,미국,코미디, 
1891,20137082,스니치,릭 로만 워프, ,2013,20130509,장편,미국,액션, 
1892,20090079,블레임 : 인류멸망 2011,제제 다카히사, ,2009,20090226,장편,일본,SF,20101345
1893,20081420,도쿄!,봉준호,미셸 공드리,2008,20081023,옴니버스,일본,드라마,20062354
1894,20113473,진짜로 일어날지도 몰라 기적,고레에다 히로카즈, ,2011,20111222,장편,일본,드라마, 
1895,20168668,레이디버그,장성, ,2016,20170222,장편,한국,애니메이션,20000384
1896,20163962,잔예 - 살아서는 안되는 방,나카무라 요시히로, ,2015,20160707,장편,일본,공포(호러), 
1897,20080828,도화선,엽위신, ,2007,20080612,장편,홍콩,액션, 
1898,20189901,더 포리너,마틴 캠벨, ,2017,20180207,장편,영국,액션, 
1899,20081621,와인 미라클,랜덜 밀러, ,2008,20081113,장편,미국,코미디, 
1900,20113201,하트 브레이커,파스칼 쇼메유, ,2010,20120419,장편,프랑스,코미디, 
1901,20110023,세인트 클라우드,버 스티어스, ,2010,20110113,장편,미국,멜로/로맨스, 
1902,20174961,예감은 틀리지 않는다,리테쉬 바트라, ,2017,20170810,장편,영국,드라마, 
1903,20090171,번 애프터 리딩,조엘 코엔,에단 코엔,2008,20090326,장편,미국,코미디,20101439
1904,20159223,데모닉,윌 캐논, ,2014,20150625,장편,미국,공포(호러), 
1905,20110171,마오의 라스트 댄서,브루스 베레스포드, ,2009,20110428,장편,호주,드라마, 
1906,20158091,유고와 라라: 하늘고래와 구름섬 대모험,왕운비, ,2012,20150409,장편,중국,애니메이션, 
1907,20145281,코블러,토마스 맥카시, ,2014,20150408,장편,미국,판타지, 
1908,20179186,이모티: 더 무비,토니 레온디스, ,2017,20170802,장편,미국,애니메이션, 
1909,20144183,"웰컴, 삼바",올리비에르 나카체,에릭 토레다노,2014,20150218,장편,프랑스,코미디, 
1910,20090866,G-포스: 기니피그 특공대,호이트 예이트만, ,2008,20100422,장편,미국,가족,20101412
1911,20155562,아델라인 : 멈춰진 시간,리 톨랜드 크리거, ,2015,20151015,장편,미국,판타지, 
1912,20081092,누들,아일레트 메나헤미 , ,2007,20080814,장편,이스라엘,드라마, 
1913,20090194,토마스와 친구들 - 극장판,스티브 애스퀴스, ,2008,20090409,장편,영국,애니메이션, 
1914,20112940,훈장과 악동들,김봉곤, ,2011,20111027,장편,한국,다큐멘터리,20111481
1915,20090261,잘 알지도 못하면서,홍상수, ,2008,20090514,장편,한국,드라마,20100332
1916,20133760,세이프 헤이븐,라세 할스트롬, ,2013,20131106,장편,미국,멜로/로맨스, 
1917,20101379,노다메 칸타빌레 최종악장,카와무라 야스히로,타케우치 히데키,2010,20110113,장편,일본,드라마, 
1918,20129146,인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,손석, ,2012,20121018,장편,한국,공연,20100378
1919,20127211,스트리트 댄스 2: 라틴배틀,맥스 기와,다니아 파스퀴니,2012,20120712,장편,영국,드라마, 
1920,20147527,그날 본 꽃의 이름을 우리는 아직 모른다,나가이 타츠유키, ,2013,20140220,장편,일본,애니메이션, 
1921,20127630,그레이브 인카운터,더 비셔우스 브라더스, ,2010,20120801,장편,캐나다,공포(호러), 
1922,20090006,탑 블레이드 더 무비,야스미 테츠오,카와세 토시후미,2002,20090115,장편,일본,애니메이션, 
1923,20163322,동급생,나카무라 쇼코, ,2016,20160519,장편,일본,애니메이션, 
1924,20081392,구구는 고양이다,이누도 잇신 , ,2008,20081016,장편,일본,코미디, 
1925,20112808,말하는 건축가,정재은, ,2011,20120308,장편,한국,다큐멘터리,20122495
1926,20143045,내일을 위한 시간,장 피에르 다르덴,뤽 다르덴,2014,20150101,장편,벨기에,드라마, 
1927,20119971,끝과 시작,민규동, ,2009,20130404,장편,한국,멜로/로맨스,20100340
1928,20148840,자유의 언덕,홍상수, ,2013,20140904,장편,한국,드라마,20100332
1929,20161905,나의 그리스식 웨딩 2,커크 존스, ,2016,20160330,장편,미국,코미디, 
1930,20159221,정글번치: 너구리 해적단과 보물지도,에즈라 와이즈, ,2014,20150625,장편,프랑스,애니메이션, 
1931,20158982,트릭,이창열, ,2016,20160713,장편,한국,스릴러,20160481
1932,20157782,신은 죽지 않았다,해롤드 크론크, ,2014,20150416,장편,미국,드라마, 
1933,20080329,식코,마이클 무어, ,2007,20080403,장편,미국,다큐멘터리, 
1934,20173690,흑집사 -북 오브 더 아틀란틱-,아베 노리유키, ,2017,20170413,장편,일본,애니메이션, 
1935,20145182,4등,정지우, ,2014,20160413,장편,한국,드라마,20100543
1936,20112553,쟈니 잉글리쉬2 : 네버다이,올리버 파커, ,2011,20111102,장편,미국,코미디, 
1937,20141598,타이밍,민경조,박대열,2015,20151210,장편,한국,애니메이션,20141614
1938,20147372,슈퍼노바 지구 탈출기,캘런 브런커, ,2013,20140213,장편,미국,애니메이션, 
1939,20169463,다시 태어나도 우리,문창용,전진,2016,20170927,장편,한국,다큐멘터리,20173643
1940,20165543,하이큐!! 승자와 패자,미츠나카 스스무, ,2016,20161228,장편,일본,애니메이션, 
1941,20178228,다키스트 아워,조 라이트, ,2017,20180117,장편,영국,드라마, 
1942,20156904,추억의 마니,요네바야시 히로마사, ,2014,20150319,장편,일본,애니메이션, 
1943,20139723,사이드 이펙트,스티븐 소더버그, ,2013,20130711,장편,미국,스릴러, 
1944,20137422,폭풍우 치는 밤에: 비밀 친구,아미노 테츠로, ,2013,20130501,장편,일본,애니메이션, 
