,movieCd,showTm,actor1,actor2,actor3,actor4,actor5,actor6,watchGradeNm,producedCompany,distributor
2193,20179302,92,알리시아 데브넘 캐리,리슬 알러스,윌리엄 모즐리,코너 파올로, , ,15세이상관람가, ,(주)크리픽쳐스
2194,20177202,60, , , , , , ,전체관람가, ,KBS 미디어
2195,20121550,96,김무열,진선규,서동갑,김현정,강다솜,차현준,청소년관람불가,㈜영화사엠16,롯데쇼핑㈜롯데엔터테인먼트
2196,20169986,87,케빈 스페이시,제니퍼 가너,크리스토퍼 월켄,말리나 와이즈먼, , ,전체관람가, ,(주)리틀빅픽쳐스
2197,20168742,99,니콜라스 홀트,펠리시티 존스,안소니 홉킨스,벤 킹슬리, , ,15세이상관람가, ,와이드 릴리즈(주)
2198,20131281,94,하비에르 드롤라스,피욜라 로페즈 드 아야라, , , , ,15세이상관람가, ,(주)영화사 진진
2199,20150020,107,게자 뢰리히, , , , , ,청소년관람불가, ,그린나래미디어(주)
2200,20157584,81,김경희,탁원정,권문정,박상훈,윤세웅, ,전체관람가, ,예지림엔터테인먼트
2201,20135837,101,김서영,엄상현,이선주, , , ,전체관람가, ,㈜T-JOY
2202,20180082,119,채닝 테이텀,다니엘 크레이그,아담 드라이버,라일리 코프,힐러리 스웽크,케이티 홈즈,12세이상관람가, ,(주)스톰픽쳐스코리아
2203,20100765,75,로라 베일리,잭 샤다,정재헌, , , ,전체관람가,프라나 스튜디오,㈜케이디미디어
2204,20173662,83,짐 카터,라스무스 하디커,앨리스 크리지,팀 피곳 스미스, , ,전체관람가, ,(주)이수C&E
2205,20121241,90,조성하,김석훈,서영희,이기영,안길강,추종범,청소년관람불가,(주)온전한 컴퍼니,(주)인벤트스톤
2206,20141001,108,최우식,김수현,강신철,신재하,박주희,이정수,12세이상관람가,(주)메이킹에이프린트,필라멘트픽쳐스
2207,20113556,109,윤석화,임지규,이경영,김하진,심이영,조정원,전체관람가,판씨네마(주),(주)넥스트엔터테인먼트월드(NEW)
2208,20134222,102,매튜 폭스,타일러 페리,에드워드 번즈,레이첼 니콜스,장 르노, ,청소년관람불가, ,(주)인벤트스톤
2209,20164481,117,문근영,김태훈,서태화,조예리,정애화,이승아,12세이상관람가,준필름,(주)리틀빅픽쳐스
2210,20158888,95,샬롯 램플링,톰 커트니, , , , ,15세이상관람가, ,판씨네마(주)
2211,20136059,98,오정세,박철민,정은표,신지수,배호근,백소미,전체관람가,(주)필마픽쳐스 ,(주)마인스 엔터테인먼트
2212,20174962,89,플로렌스 퓨, , , , , ,청소년관람불가, ,주식회사 씨네룩스
2213,20124530,162,아미르 칸,다쉴 사페리, , , , ,전체관람가, ,(주)엣나인필름
2214,20128306,102,피나 바우쉬, , , , , ,전체관람가, ,㈜영화사 백두대간
2215,20122466,108,서은아,서태화,김희정,장윤경,류호장,송대중,청소년관람불가,㈜리필름,(주)팝파트너스
2216,20154734,81, , , , , , ,전체관람가, ,(주)영화사 진진
2217,20090069,122,프랭크 란젤라,마이클 쉰, , , , ,12세이상관람가,이메이진엔터테인먼트,유니버설픽쳐스인터내셔널 코리아(유)
2218,20178646,128,라이언 고슬링,루니 마라, , , , ,청소년관람불가, ,CGV아트하우스
2219,20167562,107,성룡,조니 녹스빌,판빙빙, , , ,15세이상관람가, ,(주)영화사 빅
2220,20143942,90,까뜨린느 프로,아르띄르 뒤퐁,이폴리트 지라르도, , , ,12세이상관람가, ,판씨네마(주)
2221,20175581,74,엄상현,전태열,정혜원, , , ,전체관람가,(주)삼지애니메이션,(주)삼지애니메이션
2222,20182922,91,우에무라 유우토,미야노 마모루,오노 켄쇼,타니야마 키쇼, , ,12세이상관람가, ,(주)애니플러스
2223,20080845,129,오구리 슌,야베 쿄스케, , , , ,15세이상관람가, ,(주)쇼박스
2224,20147695,105,알렉스 페티퍼,라이스 웨이크필드,브루스 그린우드,조엘리 리처드슨,가브리엘라 와일드, ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2225,20131263,101,오정세,양익준,권해효,박희본,김민찬,조소흠,청소년관람불가,주식회사 다다쇼,(주)넥스트엔터테인먼트월드(NEW)
2226,20155022,94,김환진,최한,최문자, , , ,전체관람가, ,씨제이이앤엠(주)
2227,20070582,157,탕웨이,양조위, , , , ,청소년관람불가, ,(주)제이앤씨미디어그룹
2228,20134068,115,노에미 르보브스키,사미르 구에스미,욜랭드 모로,미셸 빌레모, , ,15세이상관람가, ,(주)엣나인필름
2229,20189761,76,소연,윤미나,이현진, , , ,전체관람가,㈜희원엔터테인먼트,(주)제이앤씨미디어그룹
2230,20149462,91, , , , , , ,전체관람가, ,와이드 릴리즈(주)
2231,20176603,101,케이트 윈슬렛,주노 템플,저스틴 팀버레이크,짐 벨루시, , ,15세이상관람가, ,(주)팝엔터테인먼트
2232,20081453,100,비고 모텐슨,나오미 왓츠, , , , ,청소년관람불가, ,(유)마스엔터테인먼트코리아
2233,20161799,126,미야자와 리에,스기사키 하나,오다기리 죠,이토 아오이, , ,12세이상관람가, ,(주)디스테이션
2234,20125467,101,이코 우웨이스,도니 알람시아,야얀 루히안, , , ,청소년관람불가, ,씨제이이앤엠(주)
2235,20162299,111,치웨텔 에지오포,니콜 키드먼,줄리아 로버츠, , , ,15세이상관람가, ,판씨네마(주)
2236,20161722,109,안보현,이호원,박철민,강성미,강민아,최대철,12세이상관람가,(주)메이저타운,(주)라이크 콘텐츠
2237,20090322,101,제라르 드빠르디유,클로비스 코르니악,바네사 헤슬러,브누와 뽀엘부르드,알랑 드롱, ,12세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
2238,20159442,137,톰 하디,게리 올드만,조엘 킨나만,누미 라파스,뱅상 카셀, ,청소년관람불가, ,(주)넥스트엔터테인먼트월드(NEW)
2239,20177342,111,성지루,전미선,권소현,양홍석,이예원,박민지,12세이상관람가,(주)와호엔터테인먼트,(주)비엠컬쳐스
2240,20142182,180,엘리엇 한나,루시에 헨쉘,데카 웜슬리, , , ,전체관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
2241,20175604,110,주동우,마사순,이정빈, , , ,15세이상관람가, ,(주)나이너스엔터테인먼트
2242,20136736,90,하마다 타츠오미,카케이 토시오, , , , ,전체관람가, ,(주)나이너스엔터테인먼트
2243,20070454,86,글렌 하사드,마르케타 이글로바, , , , ,전체관람가, ,(주)제이앤씨미디어그룹
2244,20152372,83, , , , , , ,전체관람가, ,(주)영화사 빅
2245,20130252,168,장 르노,장 마크 바,로잔나 아퀘트, , , ,15세이상관람가, ,(주)팝파트너스
2246,20148602,106,피에르 니네이,기욤 갈리엔,샬롯 르 본,니콜라이 킨스키, , ,청소년관람불가, ,(주)블룸즈베리파트너스
2247,20080266,96,공효진,신민아,서인애, , , ,15세이상관람가,(주)디엔에이프로덕션,(주)스폰지이엔티
2248,20130421,140,라이언 고슬링,브래들리 쿠퍼,에바 멘데스, , , ,청소년관람불가, ,(주)미디어데이
2249,20175962,119,블라디미르 브도비첸코프,파벨 데레비앙코, , , , ,12세이상관람가, ,(주)영화사 진진
2250,20149838,76,소연,박지윤, , , , ,전체관람가, ,(주)프레인글로벌
2251,20090236,120,아야세 하루카,코이데 케이스케, , , , ,12세이상관람가,마루온(주),(주)넥스트엔터테인먼트월드(NEW)
2252,20148208,90,일라이저 우드,존 쿠삭, , , , ,15세이상관람가, ,와이드 릴리즈(주)
2253,20080080,127,제케리아 에브라히미,아흐마드 칸 마흐미드제다, , , , ,12세이상관람가, ,씨제이엔터테인먼트
2254,20121455,77,맥스 레나우딘,시몬 압카리언,프랑소아 제르비에 드메종,베논 도브체프, , ,전체관람가, ,롯데쇼핑㈜롯데엔터테인먼트
2255,20156047,119,최경덕,박지민, , , , ,12세이상관람가,4.16 세월호 참사 시민기록위원회,<나쁜 나라> 배급위원회
2256,20100111,100,제시 멧칼피,슈리아, , , , ,15세이상관람가,메트로-골드윈-마이어,㈜케이디미디어
2257,20112611,121,닉 놀테,톰 하디,조엘 에저튼,제니퍼 모리슨, , ,15세이상관람가, ,(주)화앤담이엔티
2258,20090318,110,문소리,최찬숙,박원상,손병호,최규환,박인규,전체관람가,국가인권위원회,스튜디오느림보
2259,20123603,138,덴젤 워싱턴,돈 치들,켈리 라일리,존 굿맨, , ,청소년관람불가,파라마운트 픽쳐스,씨제이이앤엠(주)
2260,20090233,87,토요나가 토시유키,미즈사와 후미에, , , , ,전체관람가, ,롯데쇼핑㈜롯데엔터테인먼트
2261,20159445,115,토비 맥과이어,리브 슈라이버,피터 사스가드, , , ,12세이상관람가, ,판씨네마(주)
2262,20177601,113,피에르 니네이,폴라 비어, , , , ,12세이상관람가, ,찬란
2263,20100964,95,로버트 칼라일,켈리 후, , , , ,청소년관람불가,버즈필름,(주)씨타마운틴픽쳐스
2264,20080026,132,짐 스터게스,에반 레이첼 우드, , , , ,15세이상관람가, ,한국소니픽쳐스릴리징브에나비스타영화㈜
2265,20122229,137,알리시아 비칸데르,매즈 미켈슨,미켈 보엘 폴스라르,다비드 덴칙, , ,청소년관람불가, ,(주)화인픽쳐스
2266,20162926,108,마리안느 세이지브레트,CCH 파운더,잭 팰런스,크리스틴 카우프먼, , ,15세이상관람가, ,(주)팝엔터테인먼트
2267,20138501,83,양정화,안영미,김서영,이용신, , ,전체관람가,(주)빅스크리에이티브,메가박스(주)플러스엠
2268,20090833,90,토빈 벨,코스타스 맨다이어,샤니 스미스, , , ,청소년관람불가,(주)빅버젯,(주)빅버젯
2269,20137585,75,강신일,이희은,조다인,고승민,홍성기, ,12세이상관람가,(주)아우라픽처스,(주)아우라픽처스
2270,20138222,117,심이영,임지규,공정환,윤봉길,유예일,최창엽,12세이상관람가,(주)옐로우래빗,(주)씨타마운틴픽쳐스
2271,20151202,92,피오 마르마이,프랑크 가스탐비드,아드리안나 그라지엘, , , ,청소년관람불가, ,(주)엣나인필름
2272,20101344,117,서준영,박정민,조성하,이제훈,이초희,이재연,15세이상관람가,한국영화아카데미,필라멘트픽쳐스
2273,20129446,106,노팅힐 가르멜 수녀원의 수녀들, , , , , ,전체관람가, ,(주)영화사 진진
2274,20174023,87, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
2275,20174967,121,엠마 스톤,스티브 카렐, , , , ,15세이상관람가, ,이십세기폭스코리아(주)
2276,20058701,92,아만다 사이프리드,샤론 스톤,제임스 프랭코,피터 사스가드,아담 브로디,주노 템플,청소년관람불가, ,씨너스엔터테인먼트(주)
2277,20148381,106,문정희,조성경,최현,김관태,문정희,문정희,12세이상관람가,꼬마프레스,㈜인디스토리
2278,20128549,80,조디 포스터,케이트 윈슬렛,크리스토프 왈츠,존 C. 라일리, , ,15세이상관람가, ,판씨네마(주)
2279,20134061,102,키이라 나이틀리,스티브 카렐, , , , ,15세이상관람가, ,(주)드림웨스트픽쳐스
2280,20080030,107,존 쿠삭,아만다 피트, , , , ,전체관람가,뉴라인 시네마,씨제이 씨지브이(CJ CGV)(주)
2281,20120127,131,테일러 키취,블레이크 라이블리,애런 존슨,존 트라볼타,셀마 헤이엑,베니치오 델 토로,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
2282,20100028,112,빈스 본,제이슨 베이트먼,존 파브로,크리스틴 데이비스,말린 애커맨,크리스틴 벨,15세이상관람가,유니버셜 픽쳐스,유니버설픽쳐스인터내셔널 코리아(유)
2283,20155602,111,데인 드한,로버트 패틴슨,벤 킹슬리,조엘 에저튼, , ,15세이상관람가, ,(주)영화사오원
2284,20090838,87,조지 클루니,메릴 스트립,빌 머레이,제이슨 슈왈츠먼, , ,전체관람가,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주)
2285,20128707,90,김민준,곽지민,이세랑,이수호,차민정,차승우,15세이상관람가,(주)엔브릭스,(주)마인스 엔터테인먼트
2286,20068730,109,클라이브 오웬,줄리안 무어, , , , ,15세이상관람가, ,영화사 마농(주)
2287,20134073,115,제이슨 베이트먼,알렉산더 스카스가드,폴라 패튼,프랭크 그릴로, , ,청소년관람불가, ,(주)영화사 빅
2288,20174323,80,김진영,조경숙, , , , ,12세이상관람가,영화연구소,(주)에스와이코마드
2289,20144324,75, , , , , , ,전체관람가, ,(주)지어소프트
2290,20164526,114,기욤 까네,기욤 갈리엔, , , , ,15세이상관람가, ,그린나래미디어(주)
2291,20149388,107,이완 맥그리거,에밀리 블런트,크리스틴 스콧 토마스, , , ,12세이상관람가, ,(주)나이너스엔터테인먼트
2292,20136202,100,제임스 맥어보이,마크 스트롱,앤드리아 리즈브로프,제이슨 마자, , ,15세이상관람가, ,(주)에스비에스콘텐츠허브
2293,20164094,119,쿠로키 하루,아야노 고, , , , ,15세이상관람가, ,TCO(주)더콘텐츠온
2294,20152746,103,최태준,김시후,문가영,편보승,박진수,조장현,청소년관람불가,(주)엘픽쳐스,(주)스톰픽쳐스코리아
2295,20124186,99,미쉘 윌리엄스,에디 레드메인, , , , ,15세이상관람가, ,(주)싸이더스
2296,20159063,108,스티브 쿠건,롭 브라이든, , , , ,15세이상관람가, ,찬란
2297,20080877,105,로즈 맥고완,프레디 로드리게스,조슈 브롤린, , , ,청소년관람불가, ,롯데쇼핑㈜롯데엔터테인먼트
2298,20166543,125,케이트 블란쳇,로버트 레드포드,토퍼 그레이스,엘리자베스 모스,데니스 퀘이드,브루스 그린우드,15세이상관람가, ,(주)라이크 콘텐츠
2299,20179106,83,빌 스카스가드,알리시아 비칸데르,스텔란 스카스가드, , , ,전체관람가, ,(주)팝엔터테인먼트
2300,20166172,95,호아킨 피닉스,엠마 스톤,파커 포시,제이미 블랙리, , ,청소년관람불가, ,(주)프레인글로벌
2301,20183195,82,김명준,사문영,이경태,민아,석승훈,이호산,전체관람가, ,(주)스마일이엔티
2302,20178345,58,박상훈,홍진욱,윤세웅,임채헌, , ,전체관람가, ,예지림엔터테인먼트
2303,20100752,87,조영찬,김순호, , , , ,전체관람가,크리에이티브 이스트,(주)영화사조아
2304,20101073,129,리카르도 다린,솔레다드 빌라밀,칼라 쿠에브도,파블로 라고, , ,15세이상관람가,100 바레스,(주) 포커스픽쳐
2305,20140456,91,테오 할름,아스트로,리스 하트위그,엘라 발슈테트, , ,전체관람가, ,(주)박수엔터테인먼트
2306,20134413,109,김윤혜,김시후,이태희,소민섭,안성찬,정연주,청소년관람불가,(주)영화사꽃,씨제이이앤엠(주)
2307,20090906,120,빈센조 알피리,지안피에로 알리치오,클라우디오 비시오,낸시 브릴리,크리스티아나 카포톤디,세실 카셀,청소년관람불가,이탈리안인터내셔널필름,라인트리엔터테인먼트 
2308,20123221,96,오구리 슌,쿠츠나 시오리,에모토 아키라,엄상현,이완호, ,전체관람가, ,(주)나이너스엔터테인먼트
2309,20142857,108,대니 분,카드 메라드,엘리스 폴, , , ,12세이상관람가, ,(주)영화사 빅
2310,20080223,106,패트리샤 클락슨,라이언 고슬링, , , , ,15세관람가, ,(주)누리픽쳐스
2311,20110003,133,키쿠치 린코,마츠야마 켄이치, , , , ,청소년관람불가, ,예지림엔터테인먼트
