,movieCd,movieNm,director1,director2,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyCd,showTm,actor1,actor2,actor3,actor4,actor5,actor6,watchGradeNm,producedCompany,distributor
1707,20050086,사과,강이관, ,2005,20081016,장편,한국,드라마,20100202,118.0,문소리,김태우,이선균,강래연,주진모,노윤,15세이상관람가,영화사청어람(주),영화사청어람(주)
1708,20175423,나의 붉은고래,양선,장춘,2016,20170615,장편,중국,애니메이션, ,101.0, , , , , , ,전체관람가, ,(주)영화사 빅
1709,20090086,킬러들의 도시,마틴 맥도나, ,2008,20090305,장편,영국,범죄, ,102.0,랄프 파인즈,콜린 파렐,브렌단 글리슨, , , ,청소년관람불가, ,(주)시너지하우스 (시너지)
1710,20101132,듀 데이트,토드 필립스, ,2010,20101124,장편,미국,코미디,20103668,95.0,로버트 다우니 주니어,자크 갈리피아나키스,미셸 모나한,제이미 폭스,줄리엣 루이스,대니 맥브라이드,청소년관람불가,워너 브러더스 픽쳐스,워너브러더스 코리아(주)
1711,20081213,미스 페티그루의 어느 특별한 하루,바랫 낼러리, ,2008,20081002,장편,영국,멜로/로맨스, ,91.0,에이미 아담스,프란시스 맥도먼드, , , , ,12세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
1712,20141621,마미,자비에 돌란, ,2014,20141218,장편,캐나다,드라마, ,138.0,앤 도벌,안토니-올리버 피론,수잔 클레망, , , ,15세이상관람가, ,(주)엣나인필름
1713,20100202,하하하,홍상수, ,2010,20100505,장편,한국,드라마,20100332,116.0,김상경,유준상,문소리,예지원,김강우,윤여정,청소년관람불가,(주)영화제작전원사 ,(주)스폰지이엔티
1714,20116037,달빛 길어올리기,임권택, ,2010,20110317,장편,한국,드라마,20100652,118.0,박중훈,강수연,예지원,김동호,송길한,김명은,15세이상관람가,(재)전주국제영화제조직위원회,(주)쇼박스
1715,20179442,밤의 해변에서 혼자,홍상수, ,2016,20170323,장편,한국,드라마,20100332,101.0,김민희,정재영,서영화,권해효,송선미,문성근,청소년관람불가,(주)영화제작전원사 ,(주)영화제작전원사 
1716,20133603,다이애나,올리버 히르비겔, ,2013,20140306,장편,영국,드라마, ,112.0,나오미 왓츠,나빈 앤드류스,더글라스 홋지,줄리엣 스티븐슨,마이클 바인,카스 앤바,15세이상관람가, ,(주)영화사 빅
1717,20162431,극장판 프랭키와 친구들: 생명의 나무,박정오, ,2016,20160413,장편,한국,애니메이션,20168868,72.0,박정오,이소은, , , , ,전체관람가,프랭키영화문화산업전문(주),예지림엔터테인먼트
1718,20173962,소공녀,전고운, ,2017,20180322,장편,한국,멜로/로맨스,20126116,106.0,이솜,안재홍, , , , ,15세이상관람가,광화문시네마,CGV아트하우스
1719,20090028,레볼루셔너리 로드,샘 멘데스, ,2008,20090219,장편,미국,드라마, ,118.0,케이트 윈슬렛,레오나르도 디카프리오, , , , ,청소년관람불가, ,씨제이엔터테인먼트
1720,20156704,드래곤 블레이드,이인항, ,2015,20150312,장편,중국,액션, ,127.0,성룡,존 쿠삭,애드리언 브로디,시원, , ,15세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
1721,20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,모리와키 마코토, ,2017,20171228,장편,일본,애니메이션, ,66.0, , , , , , ,전체관람가, ,(주)박수엔터테인먼트
1722,20153025,대니 콜린스,댄 포겔맨, ,2015,20150930,장편,미국,드라마, ,106.0,알 파치노,아네트 베닝,제니퍼 가너,바비 카나베일,크리스토퍼 플러머, ,15세이상관람가, ,(주)나이너스엔터테인먼트
1723,20124738,돌아온 파워레인저 미라클포스,나가이시 다카오, ,2011,20120229,장편,일본,액션, ,45.0,치바 유다이,사토 리카,오노 켄토,하마오 쿄스케,니와 미키호, ,전체관람가, ,롯데쇼핑㈜롯데엔터테인먼트
1724,20145103,나이트 크롤러,댄 길로이, ,2014,20150226,장편,미국,범죄, ,118.0,제이크 질렌할,빌 팩스톤, , , , ,청소년관람불가, ,(주)스톰픽쳐스코리아
1725,20162925,더 보이,윌리엄 브렌트 벨, ,2015,20160601,장편,미국,공포(호러), ,97.0,로렌 코핸,루퍼트 에반스, , , , ,15세이상관람가, ,(주)리틀빅픽쳐스
1726,20175223,래빗 스쿨,우테 폰 뮌쇼폴, ,2017,20171123,장편,독일,애니메이션, ,76.0,황창영,민아,최정현,임채헌,박상훈, ,전체관람가, ,예지림엔터테인먼트
1727,20140241,고녀석 맛나겠다2 : 함께라서 행복해,최경석,노나카 카즈미,2015,20150729,장편,한국,애니메이션,20122956,83.0,엄상현,시영준,안장혁,정주원,안효민,이경태,전체관람가,(주)미디어캐슬,(주)리틀빅픽쳐스
1728,20110172,더 라이트: 악마는 있다,미카엘 하프스트롬, ,2011,20110420,장편,미국,미스터리, ,113.0,안소니 홉킨스,토비 존스,알리스 브라가, , , ,15세이상관람가, ,워너브러더스 코리아(주)
1729,20110235,워터 포 엘리펀트,프란시스 로렌스, ,2011,20110504,장편,미국,드라마, ,120.0,리즈 위더스푼,로버트 패틴슨,크리스토프 왈츠, , , ,15세이상관람가, ,이십세기폭스코리아(주)
1730,20169764,백설공주 : 사라진 아빠를 찾아서,벤 차오, ,2015,20160929,장편,중국,애니메이션, ,76.0,이제인,사문영,박상훈, , , ,전체관람가, ,예지림엔터테인먼트
1731,20167867,그물,김기덕, ,2016,20161006,장편,한국,드라마,20100078,114.0,류승범,이원근,김영민,최귀화,박준형,정지은,15세이상관람가,(주)김기덕 필름,(주)넥스트엔터테인먼트월드(NEW)
1732,20150456,드레스메이커,조셀린 무어하우스, ,2015,20160211,장편,호주,드라마, ,118.0,케이트 윈슬렛,주디 데이비스,리암 헴스워스,휴고 위빙,사라 스누크, ,15세이상관람가, ,(주)리틀빅픽쳐스
1733,20165042,빅뱅 메이드,변진호, ,2016,20160630,장편,한국,다큐멘터리,20063229,114.0,G-드래곤,태양,최승현,대성,승리, ,12세이상관람가,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주)
1734,20090724,내 눈에 콩깍지,이장수, ,2009,20091105,장편,한국,멜로/로맨스,20101110,105.0,이지아,강지환,신현탁,한수빈,장지은,윤정원,12세이상관람가,(주)삼화네트웍스,씨제이엔터테인먼트
1735,20177701,위시 어폰,존 R. 레오네티, ,2017,20170720,장편,미국,공포(호러), ,90.0,조이 킹,이기홍, , , , ,15세이상관람가, ,(주)이수C&E
1736,20101038,대지진,펑샤오강, ,2010,20101104,장편,중국,드라마,20112256,136.0,쉬판,왕자문,장국강,진도명,장정초, ,전체관람가,당산시 정부,필라멘트픽쳐스
1737,20162621,파라노말 액티비티: 더 고스트 디멘션,그레고리 플로킨, ,2015,20160421,장편,미국,미스터리, ,88.0,크리스 J. 머레이,브릿 쇼,아이비 조지, , , ,15세이상관람가, ,(주)박수엔터테인먼트
1738,20126410,헤이와이어,스티븐 소더버그, ,2011,20120705,장편,미국,액션, ,92.0,이완 맥그리거,지나 카라노,마이클 패스벤더,채닝 테이텀,마이클 더글라스, ,15세이상관람가, ,씨너스엔터테인먼트(주)
1739,20129079,파라노말 액티비티4,아리엘 슐만,헨리 유스트,2012,20121025,장편,미국,스릴러,20100693,87.0,케이티 피더스턴,캐서린 뉴튼, , , , ,15세이상관람가,파라마운트,씨제이이앤엠(주)
1740,20152370,잡아야 산다,오인천, ,2015,20160107,장편,한국,코미디,20157390,96.0,김승우,김정태,한상혁,신강우,김민규,문용석,15세이상관람가,더퀸디앤엠 주식회사,오퍼스픽쳐스
1741,20120421,살인소설,스콧 데릭슨, ,2012,20121115,장편,미국,미스터리, ,110.0,에단 호크,빈센트 도노프리오,제임스 랜슨, , , ,청소년관람불가, ,씨너스엔터테인먼트(주)
1742,20141088,5일의 마중,장예모, ,2014,20141008,장편,중국,멜로/로맨스, ,109.0,공리,진도명, , , , ,전체관람가, ,찬란
1743,20167645,맨체스터 바이 더 씨,케네스 로너건, ,2016,20170215,장편,미국,드라마, ,137.0,케이시 애플렉,미쉘 윌리엄스,카일 챈들러,테이트 도노반,조쉬 해밀톤,매튜 브로데릭,15세이상관람가, ,THE 픽쳐스
1744,20135942,돌핀 : 꿈꾸는 다니엘의 용감한 모험,에두와르도 슐츠, ,2009,20130321,장편,페루,애니메이션, ,87.0, , , , , , ,전체관람가, ,팝엔터테인먼트
1745,20156360,개구리왕국,넬슨 신, ,2014,20151112,장편,중국,애니메이션, ,78.0, , , , , , ,전체관람가, ,예지림엔터테인먼트
1746,20126470,베스트 엑조틱 메리골드 호텔,존 매든, ,2011,20120712,장편,영국,코미디, ,124.0,주디 덴치,빌 나이,톰 윌킨슨,매기 스미스,셀리아 임리,데브 파텔,15세이상관람가, ,이십세기폭스코리아(주)
1747,20126003,길위에서,이창재, ,2012,20130523,장편,한국,다큐멘터리,20139339,104.0, , , , , , ,전체관람가,(주)비트윈픽처스,㈜영화사 백두대간
1748,20100104,인 디 에어,제이슨 라이트먼, ,2009,20100311,장편,미국,드라마,20104469,108.0,조지 클루니,베라 파미가,안나 켄드릭, , , ,15세이상관람가,파라마운트 픽쳐스,씨제이엔터테인먼트
1749,20175481,튤립 피버,저스틴 채드윅, ,2017,20171214,장편,영국,드라마, ,105.0,데인 드한,알리시아 비칸데르,크리스토프 왈츠, , , ,청소년관람불가, ,(주)팝엔터테인먼트
1750,20113981,디센던트,알렉산더 페인, ,2011,20120216,장편,미국,코미디, ,115.0,조지 클루니,주디 그리어, , , , ,15세이상관람가, ,이십세기폭스코리아(주)
1751,20131245,블랙 가스펠,히즈엠티 선교회, ,2013,20131114,장편,한국,드라마,20101113,93.0,양동근,정준,김유미,박수용,김효식, ,전체관람가,㈜스토리셋,(주)넥스트엔터테인먼트월드(NEW)
1752,20156241,더 라스트: 나루토 더 무비,코바야시 츠네오, ,2014,20150226,장편,일본,애니메이션, ,112.0, , , , , , ,12세이상관람가, ,와이드 릴리즈(주)
1753,20080077,워,필립 G. 애트웰, ,2007,20080228,장편,미국,스릴러,20104247,103.0,제이슨 스타뎀,이연걸, , , , ,청소년관람불가,라이온스 게이트 필름즈,롯데쇼핑㈜롯데엔터테인먼트
1754,20124873,콘트라밴드,발타자르 코루마쿠르, ,2011,20120322,장편,미국,액션, ,109.0,마크 월버그,케이트 베킨세일, , , , ,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
1755,20080088,쿵푸 덩크,주연평, ,2008,20080228,장편,대만,코미디, ,98.0,채탁연,주걸륜, , , , ,15세이상관람가, ,(주)싸이더스
1756,20090331,폭풍전야,조창호, ,2009,20100401,장편,한국,드라마,20100410,104.0,김남길,황우슬혜,정윤민,장원욱,이재민,남성진,청소년관람불가,오퍼스픽쳐스,(주)성원아이컴
1757,20165045,머니백,허준형, ,2016,20180412,장편,한국,액션,20160643,101.0,김무열,박희순,이경영,전광렬,임원희,오정세,15세이상관람가,(주)젠픽쳐스,(주)리틀빅픽쳐스
1758,20080228,어메이징 그레이스,마이클 앱티드, ,2006,20080320,장편,미국,사극, ,118.0,이안 그루퍼드,로몰라 가레이,마이클 갬본,베네딕트 컴버배치, , ,전체관람가, ,이십세기폭스코리아(주)
1759,20140196,프랭크,레니 에이브러햄슨, ,2014,20140925,장편,영국,코미디, ,95.0,마이클 패스벤더,도널 글리슨,매기 질렌할,스쿳 맥네이리, , ,15세이상관람가, ,(주)영화사 진진
1760,20135581,호프 스프링즈,데이빗 프랭클, ,2012,20130404,장편,미국,멜로/로맨스, ,100.0,메릴 스트립,토미 리 존스,스티브 카렐, , , ,청소년관람불가, ,(주)시너지하우스 (시너지)
1761,20155639,더 비지트,M. 나이트 샤말란, ,2015,20151015,장편,미국,스릴러, ,94.0,디애너 듀나건,피터 맥로비,에드 옥슨볼드,올리비아 데종, , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
1762,20100029,사랑은 언제나 진행중,바트 프룬디치, ,2009,20100311,장편,미국,코미디,20112131,93.0,캐서린 제타-존스,저스틴 바사, , , , ,15세이상관람가,필름 디파트먼트,(주)시너지하우스 (시너지)
1763,20111116,별을 쫓는 아이,신카이 마코토, ,2011,20110825,장편,일본,애니메이션, ,116.0, , , , , , ,전체관람가, ,(주)박수엔터테인먼트
1764,20136783,꼬마영웅 경찰차 프로디,라스무스 A. 실버르센, ,2009,20130411,장편,노르웨이,애니메이션, ,74.0,이선,엄상현, , , , ,전체관람가, ,예지림엔터테인먼트
1765,20111351,포인트 블랭크,프레드 카바예, ,2010,20110713,장편,프랑스,스릴러, ,84.0,질 를르슈,로쉬디 젬, , , , ,청소년관람불가, ,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1766,20101392,소중한 날의 꿈,안재훈,한혜진,2011,20110623,장편,한국,애니메이션,20030116,100.0,박신혜,오연서,송창의,신정희,박진희,조효민,전체관람가,(주)연필로명상하기,에이원엔터테인먼트
1767,20155601,바다 탐험대 옥토넛 스페셜,니키 팰런, ,2013,20150205,장편,영국,애니메이션, ,70.0,하성용,정재헌,엄상현,윤승희,김정은, ,전체관람가, ,와이드 릴리즈(주)
1768,20170268,매혹당한 사람들,소피아 코폴라, ,2017,20170906,장편,미국,스릴러, ,94.0,니콜 키드먼,커스틴 던스트,엘르 패닝,콜린 파렐, , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
1769,20112971,스트레스를 부르는 그 이름 직장상사,세스 고든, ,2011,20111117,장편,미국,코미디, ,97.0,제니퍼 애니스턴,제이미 폭스,제이슨 베이트먼,제이슨 서디키스,콜린 파렐,찰리 데이,청소년관람불가, ,워너브러더스 코리아(주)
1770,20135367,오싱,토가시 신, ,2013,20131205,장편,일본,드라마, ,109.0,하마다 코코네,우에토 아야,키시모토 가요코, , , ,전체관람가, ,(주)팝엔터테인먼트
1771,20100362,킬러 인사이드 미,마이클 윈터바텀,존 커랜,2010,20100707,장편,미국,범죄,20112197,103.0,케이시 애플렉,케이트 허드슨,제시카 알바,빌 풀만,사이먼 베이커, ,청소년관람불가,히어로 엔터테인먼트,(주)프라임엔터테인먼트
1772,20134042,스카이포스 3D,토니 탕, ,2012,20130228,장편,미국,애니메이션, ,81.0,아론 크렙스,헤더 고든, , , , ,전체관람가, ,(주)미디어데이
1773,20139083,언어의 정원,신카이 마코토, ,2013,20130814,장편,일본,애니메이션, ,46.0,이리노 미유,하나자와 카나,히라노 후미, , , ,12세이상관람가, ,에이원엔터테인먼트
1774,20081729,킬 미,양종현, ,2009,20091105,장편,한국,멜로/로맨스,20100123,107.0,신현준,장문석,강혜정,박재영,최진우,조윤호,청소년관람불가,(주)싸이더스,(주)싸이더스
1775,20090205,더블 스파이,토니 길로이, ,2009,20090416,장편,미국,범죄,20102655,125.0,클라이브 오웬,줄리아 로버츠, , , , ,12세이상관람가,로라 빅포드 프로덕션즈,유니버설픽쳐스인터내셔널 코리아(유)
1776,20112622,트리 오브 라이프,테렌스 맬릭, ,2011,20111027,장편,미국,드라마, ,137.0,브래드 피트,피오나 쇼,숀 펜, , , ,15세이상관람가, ,(주)에스비에스콘텐츠허브
1777,20149961,미안해 사랑해 고마워,전윤수, ,2015,20151028,장편,한국,드라마,20111091,115.0,지진희,김성균,성유리,김영철,이계인,곽지혜,15세이상관람가,타임박스엔터테인먼트(주),(주)쇼박스
1778,20124011,빅 미라클,켄 콰피스, ,2011,20120223,장편,미국,드라마, ,107.0,드류 베리모어,크리스틴 벨, , , , ,전체관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
1779,20080516,서울이 보이냐,송동윤, ,2008,20080508,장편,한국,가족,20100308,84.0,유승호,오수아,이창훈,김유정,김경란,강길남,전체관람가,(주)라인픽처스 ,(주)시네마서비스
